anthonybarro|Anthony Barro|Barro, Anthony|Barro, Anthony|Composer|
anthonyhalstead|Anthony Halstead|Halstead, Anthony||Conductor|
anthonyheinrich|Anthony Heinrich|Heinrich, Anthony|Heinrich, Anthony (1781-1861)|Composer|Romantic
anthonyholborne|Anthony Holborne|Holborne, Anthony|Holborne, Anthony (c1545-1602)|Composer|Renaissance
anthonynewman|Anthony Newman|Newman, Anthony||Conductor|
anthonyphilipheinrich|Anthony Philip Heinrich|Heinrich, Anthony Philip|Heinrich, Anthony Philip (1781-1861)|Composer|Romantic
anthonyplog|Anthony Plog|Plog, Anthony|Plog, Anthony (b1947)|Composer|20th Century
antoineboesset sieurdevilledieu|Antoine Boësset, Sieur de Villedieu|Villedieu, Antoine Boësset, Sieur de|Villedieu, Antoine Boësset, Sieur de (1586-1643)|Composer|Baroque
antoinebusnois|Antoine Busnois|Busnois, Antoine|Busnois, Antoine (c1430-1492)|Composer|Renaissance
antoinedauvergne|Antoine Dauvergne|Dauvergne, Antoine|Dauvergne, Antoine (1713-1797)|Composer|Classical
antoineforqueray|Antoine Forqueray|Forqueray, Antoine|Forqueray, Antoine (1671-1745)|Composer|Baroque
antoinefredericgresnick|Antoine-Frédéric Gresnick|Gresnick, Antoine-Frédéric|Gresnick, Antoine-Frédéric (1755-1799)|Composer|Classical
antonarensky|Anton Arensky|Arensky, Anton|Arensky, Anton (1861-1906)|Composer|Romantic
antonbruckner|Anton Bruckner|Bruckner, Anton|Bruckner, Anton (1824-1896)|Composer|Romantic
antoncajetanadlgasser|Anton Cajetan Adlgasser|Adlgasser, Anton Cajetan|Adlgasser, Anton Cajetan (1729-1777)|Composer|Classical
antondiabelli|Anton Diabelli|Diabelli, Anton|Diabelli, Anton (1781-1858)|Composer|Romantic
antoneberl|Anton Eberl|Eberl, Anton|Eberl, Anton (1765-1807)|Composer|Classical
antonelli|Abundio Antonelli|Antonelli, Abundio|Antonelli, Abundio (c1575?-c1629)|Composer|Baroque
antonferdinandtietz|Anton Ferdinand Tietz|Tietz, Anton Ferdinand|Tietz, Anton Ferdinand (1742-1811)|Composer|Classical
antonheberle|Anton Heberle|Heberle, Anton|Heberle, Anton (c1780)|Composer|Classical
antoni|Giovanni Battista degli Antonii|Antonii, Giovanni Battista degli|Antonii, Giovanni Battista degli (c1636?-after 1696)|Composer|Baroque
antonii|Pietro degli Antonii|Antonii, Pietro degli|Antonii, Pietro degli (1639-1720)|Composer|Baroque
antoniabembo|Antonia Bembo|Bembo, Antonia|Bembo, Antonia (c1640-1720)|Composer|Baroque
dvorak|Antonín Dvořák|Dvořák, Antonín|Dvořák, Antonín (1841-1904)|Composer|Romantic
antonindvorak|Antonín Dvořák|Dvořák, Antonín|Dvořák, Antonín (1841-1904)|Composer|Romantic
antoninkammel|Antonín Kammel|Kammel, Antonín|Kammel, Antonín (1730-1788)|Composer|Classical
antoninkraft|Antonín Kraft|Kraft, Antonín|Kraft, Antonín (c1749-1820)|Composer|Classical
antoninreichenauer|Antonín Reichenauer|Reichenauer, Antonín|Reichenauer, Antonín (c1694-1730)|Composer|Baroque
antoninrejcha|Antonin Rejcha|Rejcha, Antonin|Rejcha, Antonin (1770-1836)|Composer|Classical
antoninvranicky|Antonín Vranický|Wranitzky, Antonín|Wranitzky, Antonín (1761-1820)|Composer|Classical
antoniobazzini|Antonio Bazzini|Bazzini, Antonio|Bazzini, Antonio (1818-1897)|Composer|Romantic
antoniobertali|Antonio Bertali|Bertali, Antonio|Bertali, Antonio (1605-1669)|Composer|Baroque
antoniobioni|Antonio Bioni|Bioni, Antonio|Bioni, Antonio (1698-1739)|Composer|Baroque
antoniobrunelli|Antonio Brunelli|Brunelli, Antonio|Brunelli, Antonio (1577-1630)|Composer|Baroque
antoniocaldara|Antonio Caldara|Caldara, Antonio|Caldara, Antonio (1670-1736)|Composer|Baroque
antoniocalegari|Antonio Calegari|Calegari, Antonio|Calegari, Antonio (1757-1828)|Composer|Classical
antoniocarlosgomes|Antônio Carlos Gomes|Gomes, Antônio Carlos|Gomes, Antônio Carlos (1836-1896)|Composer|Romantic
antoniocasimircartellieri|Antonio Casimir Cartellieri|Cartellieri, Antonio Casimir|Cartellieri, Antonio Casimir (1772-1807)|Composer|Romantic
antoniocesti|Antonio Cesti|Cesti, Antonio|Cesti, Antonio (1623-1669)|Composer|Baroque
antoniocifra|Antonio Cifra|Cifra, Antonio|Cifra, Antonio (1584-1629)|Composer|Baroque
antoniodejesus|Antonio de Jesús|Jesús, Antonio de|Jesús, Antonio de (????-1682)|Composer|Baroque
antoniodeliteres|Antonio de Literes|Literes, Antonio de|Literes, Antonio de (1673-1747)|Composer|Baroque
antoniodesalazar|Antonio de Salazar|Salazar, Antonio de|Salazar, Antonio de (c1650-1715)|Composer|Baroque
antoniodraghi|Antonio Draghi|Draghi, Antonio|Draghi, Antonio (c1634-1700)|Composer|Baroque
antoniogardano|Antonio Gardano|Gardano, Antonio|Gardano, Antonio (1509-1569)|Composer|Renaissance
antonioiiverso|Antonio II Verso|Verso, Antonio II|Verso, Antonio II (1560-1621)|Composer|Baroque
antoniojanigro|Antonio Janigro|Janigro, Antonio||Conductor|
antoniololli|Antonio Lolli|Lolli, Antonio|Lolli, Antonio (1725-1802)|Composer|Classical
antoniolotti|Antonio Lotti|Lotti, Antonio|Lotti, Antonio (c1667-1740)|Composer|Baroque
antoniomariaabbatini|Antonio Maria Abbatini|Abbatini, Antonio Maria|Abbatini, Antonio Maria (c1595-1680)|Composer|Baroque
antoniomariabononcini|Antonio Maria Bononcini|Bononcini, Antonio Maria|Bononcini, Antonio Maria (1677-1726)|Composer|Baroque
antoniomariamazzoni|Antonio Maria Mazzoni|Mazzoni, Antonio Maria|Mazzoni, Antonio Maria (1717-1785)|Composer|Classical
antoniomarqueslesbio|António Marques Lésbio|Lésbio, António Marques|Lésbio, António Marques (1639-1709)|Composer|Baroque
antonioorefice|Antonio Orefice|Orefice, Antonio|Orefice, Antonio (fl 1708-1734)|Composer|Baroque
antoniopalella|Antonio Palella|Palella, Antonio|Palella, Antonio (1692-1761)|Composer|Classical
antoniorolla|Antonio Rolla|Rolla, Antonio|Rolla, Antonio (1798-1837)|Composer|Romantic
antoniorosetti|Antonio Rosetti|Rosetti, Antonio|Rosetti, Antonio (c1750-1792)|Composer|Classical
antoniorussolo|Antonio Russolo|Russolo, Antonio|Russolo, Antonio (1877-1942)|Composer|Romantic
antoniosacchini|Antonio Sacchini|Sacchini, Antonio|Sacchini, Antonio (1730-1786)|Composer|Classical
antoniosalieri|Antonio Salieri|Salieri, Antonio|Salieri, Antonio (1750-1825)|Composer|Classical
antoniosartorio|Antonio Sartorio|Sartorio, Antonio|Sartorio, Antonio (1630-1680)|Composer|Baroque
antoniosoler|Antonio Soler|Soler, Antonio|Soler, Antonio (1729-1783)|Composer|Classical
antonioteixeira|António Teixeira|Teixeira, António|Teixeira, António (1707-1769)|Composer|Classical
antonioteodoroortells|Antonio Teodoro Ortells|Ortells , Antonio Teodoro|Ortells , Antonio Teodoro (1647-1702)|Composer|Baroque
antoniotozzi|Antonio Tozzi|Tozzi, Antonio|Tozzi, Antonio (1736-1812)|Composer|Classical
antonioveracini|Antonio Veracini|Veracini, Antonio|Veracini, Antonio (1659-1745)|Composer|Baroque
antoniovivaldi|Antonio Vivaldi|Vivaldi, Antonio|Vivaldi, Antonio (1678-1741)|Composer|Baroque
antonreicha|Anton Reicha|Reicha, Anton|Reicha, Anton (1770-1836)|Composer|Romantic
antonrubinstein|Anton Rubinstein|Rubinstein, Anton|Rubinstein, Anton (1829-1894)|Composer|Romantic
antonschweitzer|Anton Schweitzer|Schweitzer, Anton|Schweitzer, Anton (1735-1787)|Composer|Classical
antonstamitz|Anton Stamitz|Stamitz, Anton|Stamitz, Anton (1754-1798/1809)|Composer|Classical
antonwebern|Anton Webern|Webern, Anton|Webern, Anton (1883-1945)|Composer|20th Century
antonywestgate|Antony Westgate|Westgate, Antony|Westgate, Antony|Composer|
antonzimmermann|Anton Zimmermann|Zimmermann, Anton|Zimmermann, Anton (1741-1781)|Composer|Classical
anttikokko|Antti Kokko|Kokko, Antti|Kokko, Antti|Composer|
apocalyptica|Apocalyptica|Apocalyptica|Apocalyptica|Composer|
appenzeller|Benedictus Appenzeller|Appenzeller, Benedictus|Appenzeller, Benedictus (c1480-a1558)|Composer|Renaissance
aquillinocoppini|Aquillino Coppini|Coppini, Aquillino|Coppini, Aquillino|Composer|
araja|Francesco Araja|Araja, Francesco|Araja, Francesco (1709-after 1762)|Composer|Classical
aramkhachaturian|Aram Khachaturian|Khachaturian, Aram|Khachaturian, Aram (1903-1978)|Composer|20th Century
aranes|Juan Arañés|Arañés, Juan|Arañés, Juan (fl1624-49; d. c1649)|Composer|Baroque
araujo|Juan de Araujo|Araujo, Juan de|Araujo, Juan de (1646-1712)|Composer|Baroque
arauxo|Francisco Correa de Arauxo|Arauxo, Francisco Correa de|Arauxo, Francisco Correa de (1584-1654)|Composer|Baroque
arban|Jean-Baptiste Arban|Arban, Jean-Baptiste|Arban, Jean-Baptiste (1825-1889)|Composer|Romantic
arcadelt|Jacques Arcadelt|Arcadelt, Jacques|Arcadelt, Jacques (c1505-1568)|Composer|Renaissance
arcangelocorelli|Arcangelo Corelli|Corelli, Arcangelo|Corelli, Arcangelo (1653-1713)|Composer|Baroque
arditi|Luigi Arditi|Arditi, Luigi|Arditi, Luigi (1822-1903)|Composer|Romantic
areidreynolds|A. Reid Reynolds|Reynolds, A. Reid|Reynolds, A. Reid|Composer|
arejayhale|Arejay Hale|Hale, Arejay|Hale, Arejay|Composer|
arensky|Anton Arensky|Arensky, Anton|Arensky, Anton (1861-1906)|Composer|Romantic
arhussymphonyorchestra|Århus Symphony Orchestra|Århus Symphony Orchestra||Orchestra|
arienvanweesenbeek|Ariën Van Weesenbeek|Weesenbeek, Ariën Van|Weesenbeek, Ariën Van|Composer|
ariosti|Attilio Ariosti|Ariosti, Attilio|Ariosti, Attilio (1666-1729)|Composer|Baroque
arisarchontis|Aris Archontis|Archontis, Aris|Archontis, Aris|Composer|
arjantien|Arjan Tien|Tien, Arjan||Conductor|
arlen|Harold Arlen|Arlen, Harold|Arlen, Harold (1905-1986)|Composer|20th Century
armandlouiscouperin|Armand-Louis Couperin|Couperin, Armand-Louis|Couperin, Armand-Louis (1727-1789)|Composer|Classical
armanini|Pietro Armanini|Armanini, Pietro|Armanini, Pietro (1844-1895)|Composer|Romantic
armasjarnefelt|Armas Järnefelt|Järnefelt, Armas|Järnefelt, Armas (1869-1958)|Composer|Romantic
arminrodriguez|Armin Rodriguez|Rodriguez, Armin|Rodriguez, Armin|Composer|
armsdorff|Andreas Armsdorff|Armsdorff, Andreas|Armsdorff, Andreas (1670-1699)|Composer|Baroque
arnaud|Leo Arnaud|Arnaud, Leo|Arnaud, Leo (1904-1991)|Composer|20th Century
arne|Michael Arne|Arne, Michael|Arne, Michael (1740-1786)|Composer|Classical
arnesen|Kim André Arnesen|Arnesen, Kim André|Arnesen, Kim André (b1980)|Composer|20th Century
arnim|Bettina von Arnim|Arnim, Bettina von|Arnim, Bettina von (1785-1859)|Composer|Romantic
arnold|Georg Arnold|Arnold, Georg|Arnold, Georg (1621-1676)|Composer|Baroque
arnoldbax|Arnold Bax|Bax, Arnold|Bax, Arnold (1883-1953)|Composer|20th Century
arnoldbrunckhorst|Arnold Brunckhorst|Brunckhorst, Arnold|Brunckhorst, Arnold (1670-1725)|Composer|Baroque
arnoldjacob|Arnold Jacob|Jacob, Arnold|Jacob, Arnold (1915-1998)|Composer|20th Century
arnoldmendelssohn|Arnold Mendelssohn|Mendelssohn, Arnold|Mendelssohn, Arnold (1855-1933)|Composer|Romantic
arnoldschoenberg|Arnold Schoenberg|Schoenberg, Arnold|Schoenberg, Arnold (1874-1951)|Composer|20th Century
arnthorbirgisson|Arnthor Birgisson|Birgisson, Arnthor|Birgisson, Arnthor|Composer|
arresti|Giulio Cesare Arresti|Arresti , Giulio Cesare|Arresti , Giulio Cesare (1619-1701)|Composer|Baroque
arriaga|Juan Crisóstomo Arriaga|Arriaga, Juan Crisóstomo|Arriaga, Juan Crisóstomo (1806-1826)|Composer|Romantic
arrigoboito|Arrigo Boito|Boito, Arrigo|Boito, Arrigo (1842-1918)|Composer|Romantic
artemyvedel|Artemy Vedel|Vedel, Artemy|Vedel, Artemy (1767-1808)|Composer|Classical
artgarfunkel|Art Garfunkel|Garfunkel, Art|Garfunkel, Art|Composer|
arthurbliss|Arthur Bliss|Bliss, Arthur|Bliss, Arthur (1891-1975)|Composer|20th Century
arthurbutterworth|Arthur Butterworth|Butterworth, Arthur|Butterworth, Arthur (c1923)|Composer|20th Century
arthurfiedler|Arthur Fiedler|Fiedler, Arthur||Conductor|
arthurhonegger|Arthur Honegger|Honegger, Arthur|Honegger, Arthur (1892-1955)|Composer|20th Century
arthursullivan|Arthur Sullivan|Sullivan, Arthur|Sullivan, Arthur (1842-1900)|Composer|Romantic
arthurweisberg|Arthur Weisberg|Weisberg, Arthur||Conductor|
arturotoscanini|Arturo Toscanini|Toscanini, Arturo||Conductor|
artusauxcousteaux|Artus Aux-Cousteaux|Aux-Cousteaux, Artus|Aux-Cousteaux, Artus (c1590-1656)|Composer|Baroque
arutiunian|Alexander Arutiunian|Arutiunian, Alexander|Arutiunian, Alexander (1920-2012)|Composer|20th Century
arvopart|Arvo Pärt|Pärt, Arvo|Pärt, Arvo (b1935)|Composer|20th Century
as urtica|Václav Jan Kopřiva known as Urtica|as Urtica, Václav Jan Kopřiva known|as Urtica, Václav Jan Kopřiva known (1708-1789)|Composer|Classical
asachi|Elena Asachi|Asachi, Elena|Asachi, Elena (1789-1877)|Composer|Romantic
ascaniomayone|Ascanio Mayone|Mayone, Ascanio|Mayone, Ascanio (c1565-1627)|Composer|Baroque
ashleycostello|Ashley Costello|Costello, Ashley|Costello, Ashley|Composer|
ashleyfrangipane|Ashley Frangipane|Frangipane, Ashley|Frangipane, Ashley|Composer|
ashleyhittesdorf|Ashley Hittesdorf|Hittesdorf, Ashley|Hittesdorf, Ashley|Composer|
asiawhiteacre|Asia Whiteacre|Whiteacre, Asia|Whiteacre, Asia|Composer|
asioli|Bonifazio Asioli|Asioli, Bonifazio|Asioli, Bonifazio (1769-1832)|Composer|Classical
asola|Gianmatteo Asola|Asola, Gianmatteo|Asola, Gianmatteo (1532-1609)|Composer|Baroque
asplmayr|Franz Asplmayr|Asplmayr, Franz|Asplmayr, Franz (1728-1786)|Composer|Classical
assandra|Caterina Assandra|Assandra, Caterina|Assandra, Caterina (c1590-after 1618)|Composer|Baroque
astorpiazzolla|Ástor Piazzolla|Piazzolla, Ástor|Piazzolla, Ástor (1921-1992)|Composer|20th Century
atlantasymphonyorchestra&chorus|Atlanta Symphony Orchestra & Chorus|Atlanta Symphony Orchestra & Chorus||Orchestra|
atreyu|Atreyu|Atreyu|Atreyu|Composer|
attilioariosti|Attilio Ariosti|Ariosti, Attilio|Ariosti, Attilio (1666-1729)|Composer|Baroque
attwood|Thomas Attwood|Attwood, Thomas|Attwood, Thomas (1765-1838)|Composer|Classical
auber|Daniel Auber|Auber, Daniel|Auber, Daniel (1782-1871)|Composer|Romantic
aubert|Jacques Aubert|Aubert, Jacques|Aubert, Jacques (1689-1753)|Composer|Classical
audiemurphy|Audie Murphy|Murphy, Audie|Murphy, Audie|Composer|
audioslave|Audioslave|Audioslave|Audioslave|Composer|
auenbrugger|Marianna von Auenbrugger|Auenbrugger, Marianna von|Auenbrugger, Marianna von (1759-1782)|Composer|Classical
auernhammer|Josepha Barbara Auernhammer|Auernhammer, Josepha Barbara|Auernhammer, Josepha Barbara (1758-1820)|Composer|Classical
aufschnaiter|Benedikt Anton Aufschnaiter|Aufschnaiter, Benedikt Anton|Aufschnaiter, Benedikt Anton (1665-1742)|Composer|Baroque
augustaholmes|Augusta Holmès|Holmès, Augusta|Holmès, Augusta (1847-1903)|Composer|Romantic
augusteberhardmuller|August Eberhard Müller|Müller, August Eberhard|Müller, August Eberhard (1767-1817)|Composer|Classical
augustinerbriever|Freiburger Augustinerbriever|Augustinerbriever, Freiburger|Augustinerbriever, Freiburger (fl1300s)|Composer|Medieval
augustinpfleger|Augustin Pfleger|Pfleger, Augustin|Pfleger, Augustin (1635-1686)|Composer|Baroque
augustinusguuseikens|Augustinus Guus Eikens|Eikens, Augustinus Guus|Eikens, Augustinus Guus|Composer|
augustkuhnel|August Kühnel|Kühnel, August|Kühnel, August (1645-c1700)|Composer|Baroque
augustnormiger|August Nörmiger|Nörmiger, August|Nörmiger, August (1560-1613)|Composer|Baroque
augustsoderman|August Söderman|Söderman, August|Söderman, August (1832-1876)|Composer|Romantic
augustverdufen|August Verdufen|Verdufen, August|Verdufen, August(17th century)|Composer|Baroque
augustwerduwen|August Verdufen|Verdufen, August|Verdufen, August(17th century)|Composer|Baroque
augustwilhelm|August Wilhelm|Wilhelm, August|Wilhelm, August|Composer|
auletta|Pietro Auletta|Auletta, Pietro|Auletta, Pietro (1698-1771)|Composer|Classical
aulin|Tor Aulin|Aulin, Tor|Aulin, Tor (1866-1914)|Composer|Romantic
aulissallinen|Aulis Sallinen|Sallinen, Aulis|Sallinen, Aulis (b1935)|Composer|20th Century
australianchamberorchestra|Australian Chamber Orchestra|Australian Chamber Orchestra||Orchestra|
auxcousteaux|Artus Aux-Cousteaux|Aux-Cousteaux, Artus|Aux-Cousteaux, Artus (c1590-1656)|Composer|Baroque
avengedsevenfold|Avenged Sevenfold|Sevenfold, Avenged|Sevenfold, Avenged|Composer|
avison|Charles Avison|Avison, Charles|Avison, Charles (1709-1770)|Composer|Classical
avitrano|Giuseppe Avitrano|Avitrano, Giuseppe|Avitrano, Giuseppe (1670-1756)|Composer|Classical
aynsleydunbar|Aynsley Dunbar|Dunbar, Aynsley|Dunbar, Aynsley|Composer|
azopardi|Francesco Azopardi|Azopardi, Francesco|Azopardi, Francesco (1748-1809)|Composer|Classical
babell|William Babell|Babell, William|Babell, William (c1689-1723)|Composer|Baroque
baccusi|Ippolito Baccusi|Baccusi, Ippolito|Baccusi, Ippolito (1550-1609)|Composer|Baroque
bach|Johann Sebastian Bach|Bach, Johann Sebastian|Bach, Johann Sebastian (1685-1750)|Composer|Baroque
bache|Francis Edward Bache|Bache, Francis Edward|Bache, Francis Edward (1833-1858)|Composer|Romantic
bacheler|Daniel Bacheler|Bacheler, Daniel|Bacheler, Daniel (1572-1619)|Composer|Baroque
backofen|Johann Georg Heinrich Backofen|Backofen, Johann Georg Heinrich|Backofen, Johann Georg Heinrich (1768-1830?)|Composer|Classical
badalla|Rosa Giacinta Badalla|Badalla, Rosa Giacinta|Badalla, Rosa Giacinta (c1660-c1710)|Composer|Baroque
bądarzewskabaranowska|Tekla Bądarzewska-Baranowska|Bądarzewska-Baranowska, Tekla|Bądarzewska-Baranowska, Tekla (1834-1861)|Composer|Romantic
badia|Carlo Agostino Badia|Badia, Carlo Agostino|Badia, Carlo Agostino (1672-1738)|Composer|Baroque
baguer|Carlos Baguer|Baguer, Carlos|Baguer, Carlos (1768-1808)|Composer|Classical
bajic|Isidor Bajić|Bajić, Isidor|Bajić, Isidor (1878-1915)|Composer|Romantic
bajoras|Feliksas Bajoras|Bajoras, Feliksas|Bajoras, Feliksas (b1934)|Composer|20th Century
bakfark|Bálint Bakfark|Bakfark, Bálint|Bakfark, Bálint (1507-1576)|Composer|Renaissance
balakirev|Mily Balakirev|Balakirev, Mily|Balakirev, Mily (1837-1910)|Composer|Romantic
balbastre|Claude Balbastre|Balbastre, Claude|Balbastre, Claude (1724-1799)|Composer|Classical
baldassare|Pietro Baldassare|Baldassare, Pietro|Baldassare, Pietro (1683-after 1768)|Composer|Classical
baldassaredonato|Baldassare Donato|Donato, Baldassare|Donato, Baldassare (1525/1530-1603)|Composer|Baroque
baldassaregaluppi|Baldassare Galuppi|Galuppi, Baldassare|Galuppi, Baldassare (1706-1785)|Composer|Classical
baldi|João José Baldi|Baldi, João José|Baldi, João José (1770-1816)|Composer|Romantic
baldwin|Baldwin|Baldwin|Baldwin|Composer|
balfe|Michael William Balfe|Balfe, Michael William|Balfe, Michael William (1808-1870)|Composer|Romantic
balintbakfark|Bálint Bakfark|Bakfark, Bálint|Bakfark, Bálint (1507-1576)|Composer|Renaissance
balla|Giacomo Balla|Balla, Giacomo|Balla, Giacomo (1871-1958)|Composer|Romantic
ballard|Robert Ballard|Ballard, Robert|Ballard, Robert (c1525-1588)|Composer|Renaissance
ballaroti|Francesco Ballaroti|Ballaroti, Francesco|Ballaroti, Francesco (c1660-1712)|Composer|Baroque
baltimoresymphonyorchestra|Baltimore Symphony Orchestra|Baltimore Symphony Orchestra||Orchestra|
baltzar|Thomas Baltzar|Baltzar, Thomas|Baltzar, Thomas (c1631-1663)|Composer|Baroque
bambergsymphonyorchestra|Bamberg Symphony Orchestra|Bamberg Symphony Orchestra||Orchestra|
banchieri|Adriano Banchieri|Banchieri, Adriano|Banchieri, Adriano (1568-1634)|Composer|Renaissance
banister|John Banister|Banister, John|Banister, John (c1630-1679)|Composer|Baroque
bantock|Granville Bantock|Bantock, Granville|Bantock, Granville (1868-1946)|Composer|Romantic
bara|Edgar Bara|Bara, Edgar|Bara, Edgar (1876-1962)|Composer|Romantic
barahona|Juan Esquivel Barahona|Barahona, Juan Esquivel|Barahona, Juan Esquivel (1560-after 1625)|Composer|Baroque
barbaraofportugal|Barbara of Portugal|Portugal, Barbara of|Portugal, Barbara of (1711-1758)|Composer|Classical
barbarastrozzi|Barbara Strozzi|Strozzi, Barbara|Strozzi, Barbara (1619-1677)|Composer|Baroque
barbarino|Bartolomeo Barbarino|Barbarino, Bartolomeo|Barbarino, Bartolomeo (c1568-1617 or later)|Composer|Baroque
barber|Samuel Barber|Barber, Samuel|Barber, Samuel (1910-1981)|Composer|20th Century
barbingant|Barbingant|Barbingant|Barbingant (fl1470)|Composer|Renaissance
barcelonasymphonyorchestra|Barcelona Symphony Orchestra|Barcelona Symphony Orchestra||Orchestra|
baron|Ernst Gottlieb Baron|Baron, Ernst Gottlieb|Baron, Ernst Gottlieb (1696-1760)|Composer|Classical
baroni|Leonora Baroni|Baroni, Leonora|Baroni, Leonora (1611-1670)|Composer|Baroque
barre|Michel de la Barre|Barre, Michel de la|Barre, Michel de la (c1675-1745)|Composer|Baroque
barriere|Jean Barrière|Barrière, Jean|Barrière, Jean (1707-1747)|Composer|Baroque
barrios|Barrios|Barrios|Barrios|Composer|
barrydevorzon|Barry de Vorzon|Vorzon, Barry de|Vorzon, Barry de|Composer|
barryluttnell|Barry Luttnell|Luttnell, Barry|Luttnell, Barry|Composer|
barsanti|Francesco Barsanti|Barsanti, Francesco|Barsanti, Francesco (1690-1772)|Composer|Classical
barta|Josef Bárta|Bárta, Josef|Bárta, Josef (c1744-1787)|Composer|Classical
bartei|Girolamo Bartei|Bartei, Girolamo|Bartei, Girolamo (c1570-c1618)|Composer|Baroque
barthe|Adrien Barthe|Barthe, Adrien|Barthe, Adrien (1828-1898)|Composer|Romantic
barthelemon|François Hippolyte Barthélemon|Barthélemon, François Hippolyte|Barthélemon, François Hippolyte (1741-1808)|Composer|Classical
